Hour,ShadingAngle
2196,88.47202590987239
2197,11.828056828479403
2198,76.57471863309283
2199,24.219199594142683
2200,63.669421109468615
2201,13.065850576383536
2202,89.21295087633688
2203,57.3927572086663
2204,38.51759636103133
2205,16.45765539523861
2206,20.232377798865013
2207,86.58898500759825
2208,33.12959318723387
2209,43.07251789202365
2210,45.33737737137724
2211,3.120143130974019
2212,27.522829519360137
2213,30.14756970149032
2214,63.5300929670462
2215,38.94028549406302
2216,74.03111349645306
2217,47.482714217276914
2218,17.86113818480729
2219,62.47786338266623
2220,54.24991635244098
2221,51.9878283256835
2222,51.515418626689446
2223,3.573714655539413
2224,80.03008983317667
2225,28.245312555128685
2226,4.464072356494464
2227,48.216576780312685
2228,55.71562377720656
2229,67.591142841704
2230,7.974314694815048
2231,70.4437019696813
2232,82.69674843622064
2233,50.0667466018895
2234,19.90216524229815
2235,88.48002759754034
2236,42.96918264291509
2237,49.62052385034471
2238,48.86183173795894
2239,4.651397270604846
2240,30.717179392628765
2241,53.94726498171523
2242,62.522072571734114
2243,66.30405927199938
2244,41.477003842265866
2245,37.00977246296448
2246,70.20955929963446
2247,22.3325913353918
2248,41.0874187049698
2249,81.9667894106793
2250,3.783069659766568
2251,49.43112617812452
2252,38.28689464885313
2253,47.85919594162528
2254,63.8341566448231
2255,25.106947489373606
2256,19.630081220641184
2257,25.954977934284077
2258,57.52774965661321
2259,12.245439425243607
2260,1.7886410447156431
2261,60.52207056134002
2262,44.15600280597243
2263,6.279109313632453
2264,33.695343815244634
2265,43.51334100370355
2266,88.70624759594186
2267,59.998576203712865
2268,72.62377604198056
2269,62.682443999066265
2270,74.06921207346552
2271,79.5533568961613
2272,84.85273465254498
2273,56.97950880529806
2274,68.4459242089121
2275,58.431153509886194
2276,78.00251280711787
2277,44.96051657703224
2278,82.78627959513325
2279,4.906002154914203
2280,9.77265325369158
2281,17.019928769060414
2282,35.823696282328264
2283,67.93066176452247
2284,76.72754276846435
2285,49.20197865747735
2286,17.874499627397345
2287,62.26577612134886
2288,55.58353923979045
2289,5.495075769917628
2290,55.285530541377355
2291,47.4496203660515
2292,38.598215731240394
2293,32.3566206348516
2294,12.786513452075019
2295,1.7138558036251472
2296,77.8131329090426
2297,64.32957337203017
2298,87.84312995666498
2299,16.424136361062384
2300,87.89864476593195
2301,19.70814452796623
2302,68.09459728509009
2303,84.94277922937586
2304,18.52176748938156
2305,13.647184752189613
2306,30.82443072148722
2307,63.01588318885859
2308,53.32039439787314
2309,15.842589550080072
2310,71.20165070722767
2311,56.61237621764362
2312,16.318130053991933
2313,50.98001692829379
2314,62.47122412192559
2315,14.068157081752881
2316,78.5849130766279
2317,21.407921574978733
2318,44.91032627677031
2319,52.749998222476954
2320,48.02324798345534
2321,21.85991954324166
2322,33.904945217758595
2323,49.14333522298371
2324,22.993439426203498
2325,35.85232336320419
2326,10.295759280137982
2327,3.0882696179681677
2328,72.77362277973708
2329,27.83752983845662
2330,2.7304444327096036
2331,8.350683178725598
2332,26.90804517655163
2333,15.502850966383257
2334,69.33302966199194
2335,10.554583424218594
2336,49.27916363893676
2337,62.20852007896781
2338,49.89515728928956
2339,40.68601876086495
2340,5.620998791878021
2341,61.905763722613564
2342,89.95237983239
2343,68.47755870636935
2344,71.85151786301589
2345,77.23896756757149
2346,29.235385413393256
2347,33.59979762705645
2348,86.30615918119662
2349,65.76442494547513
2350,76.00511190027737
2351,63.03503840070785
2352,41.021111212031016
2353,12.84620163341318
2354,66.96127554395095
2355,77.7652874313093
2356,81.57513150652431
2357,4.668618935863557
2358,28.189492608316627
2359,13.69667936961607
2360,29.0961916425078
2361,59.48309806193521
2362,16.79066855487914
2363,83.52635269285065
2364,35.026374162303576
2365,26.181021624514152
2366,24.236581502713204
2367,65.88765019134304
2368,65.37539556451583
2369,4.141654930143368
2370,43.057629059945704
2371,24.486481107815997
2372,82.27225411485006
2373,58.03966629207702
2374,14.806318932972886
2375,89.50351311601992
2376,4.018254193676752
2377,0.47263457706678835
2378,38.75505871920365
2379,31.71868941155928
2380,36.660904488674404
2381,10.78862005737056
2382,20.56181757182232
2383,14.59820454253508
2384,43.126741652501025
2385,61.601891220261024
2386,85.64599231095312
2387,60.35479812108718
2388,45.076354854829226
2389,83.40767686427992
2390,57.38931742111735
2391,7.948580445948367
2392,41.908131525170084
2393,38.75956999120303
2394,10.823503873063803
2395,31.718106601697066
2396,69.17940219173053
2397,17.615244754518116
2398,10.223463675182035
2399,14.620528196870477
2400,63.830522476362326
2401,11.854972177842479
2402,8.552559784833559
2403,9.980497855916306
2404,51.50489433261676
2405,83.500924569091
2406,75.76819818603491
2407,2.756554013217002
2408,86.39692781702402
2409,30.79412778400139
2410,47.45989715165173
2411,23.664183184396123
2412,55.68226483804067
2413,19.97727781600383
2414,58.11475929485391
2415,37.53766878048636
2416,45.89846947490847
2417,8.523489340041298
2418,81.83599012309647
2419,46.61135616525509
2420,12.053276833721291
2421,75.56994510408623
2422,10.522448503561597
2423,14.188659346866498
2424,68.41222834238796
2425,16.591238884197352
2426,82.87187655388952
2427,1.9753355729242272
2428,49.371008063467684
2429,89.17823134015127
2430,67.8450284188157
2431,6.711180142721879
2432,75.17149185732063
2433,27.798957631610236
2434,37.9676739529285
2435,76.52654521942937
2436,31.661756087656347
2437,58.9076553316605
2438,21.264403968468972
2439,11.537131141408274
2440,3.8158211795399497
2441,73.5810173667293
2442,38.06705850552061
2443,77.50644371052442
2444,13.60443493638827
2445,23.971551804144482
2446,24.201706732824366
2447,75.19905336316006
2448,55.561379074331526
2449,17.491010134581934
2450,83.08713487616359
2451,81.65911535539232
2452,76.78030708826151
2453,60.572561334345174
2454,8.912939109171688
2455,31.755514213503986
2456,12.075480705814563
2457,84.5306518880711
2458,80.54981719839978
2459,33.09619559500541
2460,33.595887425001685
2461,67.16652988606218
2462,15.608033810350522
2463,89.46087635330608
2464,62.68198001064802
2465,14.782750125871155
2466,51.35400981252893
2467,55.30821962651578
2468,15.43383326498095
2469,68.58889998128699
2470,54.938620181198
2471,47.76292227353479
2472,53.49618703025939
2473,71.1823645838997
2474,63.21494607518427
2475,54.06170230696083
2476,76.62798110287628
2477,41.98577282823556
2478,42.41357062509629
2479,74.67846433379937
2480,78.34399951187488
2481,51.728726236333785
2482,33.6984741463643
2483,35.371697313141446
2484,40.61135574281857
2485,89.33024161403698
2486,58.34001790331954
2487,22.347499266922092
2488,57.53504281177367
2489,0.5971901198887564
2490,57.9331095160765
2491,77.50741516944137
2492,75.20354240179414
2493,60.83806740158593
2494,22.89399834181784
2495,35.4186490310804
2496,32.20006338174571
2497,85.67684791938443
2498,59.211112000104364
2499,6.5135240795072935
2500,10.488226271212751
2501,42.12848956223976
2502,63.308069371304676
2503,32.66472374665156
2504,50.97490965017606
2505,52.720184389996206
2506,26.854628403768476
2507,66.23875207651285
2508,43.92494167841179
2509,1.3002216031575475
2510,5.662647468816164
2511,84.25433957596529
2512,42.63982513184862
2513,9.117368698072907
2514,79.23808236795023
2515,43.478301030195254
2516,47.102889089746554
2517,49.97410701572767
2518,7.692807392295383
2519,11.822600998132142
2520,3.1294800169235746
2521,34.61317766625127
2522,81.67859328691485
2523,20.868580274766117
2524,49.180863839170414
2525,77.6082695140519
2526,71.75114615475562
2527,83.96908739620257
2528,79.24794499941784
2529,74.09250881097125
2530,41.0017615086945
2531,33.69856881368256
2532,10.30256120289678
2533,53.39507991875497
2534,12.389524751904457
2535,48.92976205410374
2536,12.398684048641647
2537,35.85597075530382
2538,48.333886418251154
2539,16.162776918221024
2540,11.727073711131696
2541,45.61650743187892
2542,2.16230304504917
2543,11.827454546192518
2544,29.879806821798592
2545,36.326840084471115
2546,9.006074661277948
2547,26.125133019711324
2548,10.92764440227961
2549,69.51235690085399
2550,5.581749816508884
2551,59.45964987725845
2552,33.240054346952604
2553,20.521551610131777
2554,6.917636917399582
2555,13.367297819016539
2556,59.426382914946366
2557,83.00318435935418
2558,87.48581277909716
2559,66.11546142226948
2560,8.753907879956252
2561,33.029456235419296
2562,53.77050519638057
2563,85.80318180854408
2564,66.56448607503336
2565,86.75836805196874
2566,6.458259040179708
2567,46.65507775189175
2568,13.77297406472932
2569,31.33468184702357
2570,47.67753767894338
2571,83.13449294701518
2572,38.61055400405217
2573,33.24346357080965
2574,17.529477876843615
2575,34.407064737519306
2576,61.74241289671718
2577,29.270319986447056
2578,34.202405185026706
2579,51.09213482121142
2580,55.136203740991085
2581,36.74208435395041
2582,10.248093883523415
2583,43.59202555652948
2584,33.07798793224403
2585,57.844518657032125
2586,69.62022787579645
2587,25.019781352960667
2588,62.17817445776295
2589,1.9159721381309103
2590,72.21720514507912
2591,31.660762435383244
2592,17.90654326064409
2593,58.64349120690542
2594,35.30122871468811
2595,64.98612094003317
2596,15.05716771893506
2597,19.3689524584281
2598,27.211365915853683
2599,67.30318557438198
2600,29.126352731671165
2601,45.27115032772237
2602,18.151523312838638
2603,85.17619219712435
2604,11.033580145392273
2605,25.940195402877315
2606,14.050735995544247
2607,83.16289157457035
2608,32.45966789539578
2609,47.79829226155661
2610,47.20116640127265
2611,87.2184337483481
2612,32.50795853520185
2613,35.801856876409026
2614,53.905283712707494
2615,69.04047358022547
2616,2.425423456553811
2617,3.3272561345044194
2618,75.46384590180506
2619,65.92947711616826
2620,88.99575553068283
2621,72.64962583183078
2622,58.82769823342355
2623,35.63556794737268
2624,55.83699489954483
2625,19.749931042898442
2626,81.61170536740487
2627,81.41471671982502
2628,39.49307337382688
2629,15.880658841184434
2630,19.4804465879088
2631,41.16434972295606
2632,46.87414989877444
2633,1.3088093790206412
2634,36.221258583438285
2635,86.51840450815868
2636,41.22110877905809
2637,63.810171982400874
2638,19.26508477310973
2639,78.14546528697271
2640,57.06847761509525
2641,49.38338067129266
2642,25.547016860819816
2643,7.816745290756115
2644,45.551539526225916
2645,72.99362616764073
2646,3.4463110490574045
2647,70.77387571293539
2648,62.17163032599138
2649,33.99159394821462
2650,81.46951351202897
2651,55.06367831938326
2652,28.54696007766528
2653,33.96341468075299
2654,21.173320919815342
2655,50.677775411932465
2656,45.47804958358516
2657,86.49283015080131
2658,79.15910294143582
2659,51.222981501577614
2660,47.46461273322994
2661,15.405744032610563
2662,27.20771674328962
2663,86.47707941653937
2664,70.88026398056665
2665,21.75765803814877
2666,43.47132047780484
2667,54.739428364561476
2668,66.80328738051435
2669,12.899899579391919
2670,63.94221259295306
2671,28.23636346389416
2672,7.104487613202672
2673,70.7688264376361
2674,48.268909807763286
2675,49.25364671371792
2676,84.38796659622554
2677,67.04691597532637
2678,17.487456483874684
2679,28.977173112235114
2680,80.71246510424426
2681,35.198262703354416
2682,80.77661362423976
2683,78.84144306150353
2684,66.35476190230995
2685,89.09080783741372
2686,74.20373821206329
2687,66.63252488867359
2688,58.50400649017718
2689,1.483917369524188
2690,24.03689919981531
2691,13.080067898434043
2692,6.466861250427489
2693,28.35175472038387
2694,37.513348051497346
2695,20.3940664599334
2696,4.562837649622845
2697,13.448799872833149
2698,9.009663190369269
2699,86.42272240246469
2700,46.78333282947052
2701,4.976936547981242
2702,17.37184318854102
2703,28.02603774869548
2704,32.75938207490006
2705,66.6462069991962
2706,77.27757943571648
2707,9.5173710600306
2708,12.08084944703787
2709,35.70661201386942
2710,72.00015848552113
2711,6.798953810791749
2712,55.199014295393376
2713,82.1230793100065
2714,19.005295767159048
2715,44.27652865942645
2716,50.24961348531067
2717,17.17802421312534
2718,13.43155564171152
2719,65.9148993563603
2720,12.946475125064312
2721,1.730483473025497
2722,89.09835502402315
2723,61.63088926301473
2724,1.8548880960212388
2725,37.92254967570498
2726,47.9617875540485
2727,68.80271124397103
2728,21.240287960360984
2729,54.3855845597518
2730,81.36103133201973
2731,86.41484018676708
2732,49.70980410082235
2733,51.728467941955024
2734,49.08079168468592
2735,66.62940559567068
2736,49.02559054488036
2737,49.76564624542131
2738,3.1252238999004387
2739,55.900474542253065
2740,79.43710425954734
2741,70.91731836803876
2742,86.72821157011643
2743,68.34828219001481
2744,11.05093447407451
2745,11.792023070785206
2746,67.63182858271763
2747,22.275435820720826
2748,50.108285688004884
2749,54.91753536688424
2750,78.67462294587123
2751,74.61399538265597
2752,9.326974563604843
2753,48.53403242899518
2754,51.34654879399833
2755,89.24890720187051
2756,40.444345626420755
2757,33.10589616441065
2758,86.05093000148516
2759,82.19597257701761
2760,53.31224360218371
2761,67.9509305398428
2762,34.1154525395101
2763,63.04291588012819
2764,61.43086830104035
2765,15.794282167845871
2766,67.31889229696375
2767,41.105854594251426
2768,1.85018555176785
2769,54.639442666423484
2770,13.77908501992627
2771,57.341029045169805
2772,35.07778539809184
2773,18.36373811760795
2774,80.551293211484
2775,64.25134039635535
2776,44.26948538896546
2777,57.9543662350002
2778,73.15425813996356
2779,58.52894072848864
2780,13.13306413397132
2781,27.875052715430872
2782,81.40950335548848
2783,62.945207592490654
2784,74.54135183355939
2785,77.09840734686021
2786,85.96464597380603
2787,63.22735938064448
2788,20.49952584718285
2789,7.1679713397688785
2790,79.31859951592422
2791,64.15424945901421
2792,68.41774653292946
2793,11.561427689446637
2794,12.64407285549013
2795,34.877945181788704
2796,66.16325211011811
2797,55.471533120266834
2798,28.09755798442869
2799,69.65435360478237
2800,67.07387020343943
2801,30.343699326030208
2802,88.63077072445176
2803,39.52097256412706
2804,7.466974543178036
2805,71.55887086656762
2806,1.8576905366663532
2807,52.36839082447533
2808,28.70539635917963
2809,68.62097852897801
2810,73.01770870058463
2811,61.86835338480884
2812,73.39558906936819
2813,49.000792279515736
2814,23.52950551340904
2815,18.078457027212412
2816,52.86438290337102
2817,58.92278685106937
2818,77.83586884850556
2819,53.78912767455552
2820,26.77151663544166
2821,40.35353535968389
2822,28.03045514898458
2823,9.45124925759394
2824,46.6876104235831
2825,11.40324850696453
2826,1.3995312733144039
2827,77.43081335496589
2828,89.26413534969363
2829,72.97093839522414
2830,7.979627056865386
2831,52.669564643925696
2832,33.425625170087244
2833,37.72230705833765
2834,80.58854733376278
2835,43.277364956757935
2836,28.823937566900504
2837,27.875353680562267
2838,75.83560999126811
2839,69.05082518834593
2840,53.57566626150304
2841,60.12816691048332
2842,38.605515599503356
2843,22.315418078226077
2844,77.20434559515682
2845,48.68011461203099
2846,10.520459207082414
2847,44.24313295839967
2848,42.54560249456134
2849,68.41862693382717
2850,38.377770145329045
2851,3.8209567901129535
2852,88.47501328131865
2853,37.80270283780816
2854,3.4860772123684445
2855,21.879359338969667
2856,80.81386127447863
2857,25.124574107139154
2858,44.320502612698725
2859,3.9040273350819046
2860,89.48405078243174
2861,72.57910445874697
2862,14.72738255746867
2863,83.66000230874229
2864,59.227975759321794
2865,71.15296767638755
2866,64.47988720148729
2867,42.352835590156246
2868,51.75083292399828
2869,52.75942828089452
2870,77.81558923080685
2871,56.068907039904914
2872,67.04141789557784
2873,45.254774349639085
2874,45.2174822122903
2875,14.632031160638773
2876,72.45290070814885
2877,64.34300504334855
2878,53.97302544176822
2879,89.33360696004212
2880,71.28981406387045
2881,40.850532895076775
2882,28.472778538556017
2883,10.611601662453479
2884,45.47590892498007
2885,35.74999154442897
2886,69.99240487402416
2887,44.1634353583995
2888,59.41735317613684
2889,27.153916635522513
2890,25.23387593496614
2891,54.70213293698646
2892,22.724545897355387
2893,55.59711646747921
2894,43.339143052530794
2895,69.87862047121155
2896,87.6140188195459
2897,24.232536332962738
2898,46.36672565579906
2899,12.479037872010895
2900,48.85452972716615
2901,88.23298896951286
2902,39.36380001421362
2903,50.21194147138891
2904,23.68316718738894
2905,84.41906115081512
2906,9.167390667444437
2907,71.12461527612093
2908,69.85631831091906
2909,26.637219663158277
2910,12.465773634413987
2911,87.31748161246938
2912,25.72212713902734
2913,67.93035649195221
2914,39.04166251711026
2915,10.080541316047636
2916,25.797973583137924
2917,50.53696860404427
2918,43.640959280565106
2919,80.16115637544571
2920,1.3575733241128918
2921,51.134310787422756
2922,31.370273921077185
2923,81.11390019545861
2924,14.726311770588087
2925,66.50430759454922
2926,66.3430688839386
2927,3.6404733515057774
2928,4.478624160296017
2929,0.7586034536570141
2930,66.68216070525288
2931,43.96185275333202
2932,81.96051573732655
2933,63.17352443157032
2934,0.37796371163671405
2935,80.20152504050806
2936,62.87244590335696
2937,85.65305383213415
2938,82.47567926152519
2939,37.71874197414866
2940,79.58476367208698
2941,37.585977172870486
2942,67.94397289806308
2943,76.73090868923998
2944,81.64476689856188
2945,13.5408685796096
2946,4.041159070678414
2947,31.838089225600722
2948,29.081019227548833
2949,27.486876015897103
2950,74.7874175795972
2951,66.47975692092106
2952,18.11364878343812
2953,17.55931217919283
2954,6.495139741182899
2955,62.08601498793101
2956,56.21936214041816
2957,9.834303023857272
2958,62.990033537378395
2959,38.550435808881936
2960,59.0607450742835
2961,66.92065001577612
2962,6.687627920155904
2963,38.869824359546136
2964,5.804726308854273
2965,57.015317729013155
2966,84.08012234030558
2967,70.03093613069005
2968,11.883688002005787
2969,51.40529717434315
2970,27.886246057677905
2971,53.683939437221376
2972,48.57302011388799
2973,87.00382004512898
2974,74.74127788702204
2975,30.512453835620164
2976,3.492713922508306
2977,51.33075124602516
2978,45.60148937010535
2979,38.53003003387272
2980,46.16805431886747
2981,75.25396545010112
2982,46.22245673238638
2983,57.45171836523729
2984,88.97534916075148
2985,0.2455757485927179
2986,47.602548529395904
2987,57.25195288546883
2988,51.30108225223665
2989,15.403745314246947
2990,70.86458750028731
2991,78.7197467237353
2992,86.4711410508179
2993,16.403403435006616
2994,24.66792014648953
2995,77.2167971215448
2996,21.732109052182597
2997,52.34101222155064
2998,7.748510629358206
2999,6.462098501182698
3000,3.615988998253634
3001,87.70702824567341
3002,20.51862747031627
3003,0.7246061337007781
3004,87.90482442544403
3005,0.15318322972092902
3006,27.8875196264863
3007,46.28798310567847
3008,75.63743729117999
3009,27.592318875109683
3010,55.335797345052924
3011,43.45417592030263
3012,89.36309376665409
3013,87.77662753861652
3014,44.57154511443254
3015,84.60986951447654
3016,8.442299270928409
3017,40.513714657924936
3018,3.2187196344956925
3019,24.381497392818346
3020,11.84405405953775
3021,85.98383410014887
3022,59.03262789066948
3023,76.51592861390174
3024,35.78824000479386
3025,69.51200516260742
3026,16.564699147326305
3027,83.60466309200913
3028,18.841146633217797
3029,62.62834384544798
3030,34.32894055418066
3031,74.27949363609078
3032,84.40174473925678
3033,58.63203978417804
3034,79.43498831623488
3035,59.527904557222584
3036,67.43786612883562
3037,50.73515453900588
3038,4.716359678137324
3039,79.24026872408022
3040,0.7299849489065846
3041,45.60886377316377
3042,58.98246396524716
3043,74.06743933982061
3044,2.151799194432166
3045,35.53212667067776
3046,73.56537488734878
3047,56.73239740667893
3048,3.3135130680948013
3049,80.27817680688031
3050,52.94532963279752
3051,42.443916120758686
3052,54.674195405557064
3053,75.2295074114465
3054,63.51102452153681
3055,11.08290025738124
3056,31.348947686917693
3057,37.34817242170765
3058,65.4121711628513
3059,39.879352911633774
3060,80.04354549465378
3061,39.004161334290686
3062,8.588562360184216
3063,23.535974554675036
3064,17.132754629609586
3065,54.386669693150786
3066,38.18124665593207
3067,78.65568819529044
3068,60.312900227015305
3069,11.988071374025658
3070,67.35671081431165
3071,40.60672567425421
3072,79.83897835894498
3073,26.708248670322163
3074,39.66519836034475
3075,41.70132916391303
3076,2.773910905316467
3077,1.8415849630485803
3078,23.617741483708325
3079,25.239671118420056
3080,43.48460467306675
3081,14.36503237261773
3082,23.08665636185775
3083,78.99497402565865
3084,68.2161982702746
3085,19.547307973034442
3086,32.451590961901275
3087,78.26545351860209
3088,30.83734104462455
3089,47.498980765282965
3090,44.62808731459087
3091,62.607344961374594
3092,77.80098150543829
3093,55.193320682258495
3094,29.631550654070317
3095,78.53155825609947
3096,71.58895872583338
3097,38.761887764270654
3098,15.550329084056338
3099,85.51914965918245
3100,68.47676980457099
3101,70.51558668076021
3102,53.32537128488157
3103,11.194001631088407
3104,33.55278218097323
3105,69.03633187212327
3106,50.464371176108244
3107,56.65121937977338
3108,52.88441541641749
3109,66.83178881666554
3110,64.30357509768874
3111,72.49110844768194
3112,19.96481520587157
3113,3.507224057881082
3114,67.5053438405067
3115,69.58750483058328
3116,24.19755685396292
3117,74.02511690199199
3118,60.57753712648316
3119,33.564959373695785
3120,64.04752196244988
3121,83.34521849033455
3122,75.46587740653818
3123,24.044826507634056
3124,12.249916385787254
3125,25.122885174185782
3126,17.562812046763547
3127,47.305396893175015
3128,48.069529757374326
3129,38.0430868545557
3130,8.023658606893285
3131,23.126633858842187
3132,18.118975328219637
3133,78.29112616811682
3134,51.6027985412433
3135,14.261818586619789
3136,47.75724257855189
3137,65.24635910011956
3138,87.20852322907774
3139,18.66590394812494
3140,53.38220931656603
3141,76.15866154971164
3142,54.87766933685313
3143,59.46707578212094
3144,42.1995100010327
3145,14.534717786024828
3146,45.92083099050325
3147,38.030016763333265
3148,22.027753514848108
3149,47.72896042496488
3150,31.761087708714122
3151,26.621083457109993
3152,55.553778046312445
3153,14.813848124010132
3154,32.67551551344876
3155,33.735530919441516
3156,8.559692782050334
3157,87.3507227070317
3158,85.81186520319534
3159,45.49518998270681
3160,11.703996434543717
3161,6.840117192180326
3162,69.94650265318785
3163,21.16297664751326
3164,39.283605231740005
3165,84.19385154576574
3166,65.06935385680262
3167,41.0679835677435
3168,42.83401370676592
3169,74.31978081764088
3170,89.97710027812239
3171,55.41291363115464
3172,9.874854450372974
3173,46.86655211994318
3174,37.739480899841894
3175,87.13697712308559
3176,79.47016793189975
3177,78.4061005052866
3178,48.65865551269909
3179,22.882279109879175
3180,4.9044722170712385
3181,39.060867336762584
3182,50.033140420354194
3183,4.52992688610764
3184,60.463218400191195
3185,1.1536275262154305
3186,72.53967337951946
3187,56.1577255381115
3188,30.319465724572662
3189,61.02470860308448
3190,24.09740240755484
3191,43.03758359179844
3192,18.83007745990121
3193,1.7942083296683087
3194,78.65768115018106
3195,35.94025035982888
3196,55.69853864825012
3197,82.80909773427497
3198,34.93418895628742
3199,3.320835267508946
3200,53.67890372277775
3201,22.137469615627904
3202,47.16948929284017
3203,45.37596311927205
3204,44.34108581560631
3205,47.13992379058953
3206,45.81493224067683
3207,66.14131281039589
3208,36.50294007528346
3209,73.49902968183774
3210,59.9636850046288
3211,11.996475718920347
3212,62.48745559627895
3213,74.98680640976963
3214,59.904842636935875
3215,49.19101877535659
3216,76.12963693355155
3217,22.71850897024424
3218,55.140639576663006
3219,61.6103818314204
3220,54.86876659667347
3221,23.660591547007524
3222,70.10879855227209
3223,32.384683155643366
3224,72.14076877292088
3225,79.52431253609392
3226,34.08553353619459
3227,8.657271404146996
3228,24.36002466370937
3229,31.999921792507095
3230,60.443699079628615
3231,67.15702935720651
3232,2.4285442055431083
3233,56.19658077062131
3234,73.63937605855023
3235,76.13687570587638
3236,10.819297621433812
3237,52.20662462787151
3238,28.831452087801953
3239,0.8113398162308716
3240,17.475661904105998
3241,47.312179577264224
3242,51.7896690176648
3243,30.290465037989243
3244,47.0502415109707
3245,6.20700932857304
3246,74.48997457747689
3247,9.549930078242351
3248,19.72387552855408
3249,80.8580744055486
3250,67.45124212449328
3251,10.029632806467871
3252,58.097983902981
3253,36.82996962696408
3254,78.89575143768742
3255,40.20116599650778
3256,86.44571739836547
3257,15.96826336881639
3258,88.63804147134198
3259,36.82420183443277
3260,39.221046709194255
3261,6.521256017618909
3262,49.59471364826691
3263,72.61104375291265
3264,41.61613012429622
3265,52.19688685478996
3266,11.974879582141938
3267,44.53850477334321
3268,69.47493564681064
3269,80.81860717205772
3270,84.10336557715414
3271,76.58877058215585
3272,58.72525852818947
3273,44.125269867003425
3274,88.39471655443934
3275,60.26884381960193
3276,44.89899264468152
3277,15.419429440203151
3278,68.47335659308212
3279,57.50911703068192
3280,84.87953010017848
3281,9.990800840935705
3282,29.99307693273912
3283,43.024036841288186
3284,9.682391670136493
3285,84.57583978820821
3286,75.30857955252361
3287,40.970524090990295
3288,87.28237707871986
3289,79.28215097279823
3290,7.466368033364884
3291,57.62254106457424
3292,62.876767692435934
3293,15.69151445797186
3294,66.51712256529812
3295,12.467741904294448
3296,15.92118889952223
3297,2.5084278315219235
3298,15.848303081377132
3299,28.032779041063478
3300,45.21862587796363
3301,24.405004676960548
3302,1.606867876729492
3303,19.86863662730997
3304,13.775704367561033
3305,2.7939638251268217
3306,42.28090797052071
3307,3.4778647325681975
3308,35.46280558422454
3309,34.191645935803905
3310,2.4297302808912447
3311,7.7274798782840115
3312,39.76468613290491
3313,57.96130593961242
3314,46.9594835504846
3315,40.33253916944831
3316,77.87170832763091
3317,83.15552563775874
3318,87.75078627967076
3319,41.96424202005739
3320,56.623706558871255
3321,33.07088192375851
3322,10.526734906783151
3323,0.8637520032896873
3324,5.955709788976938
3325,23.458567572820115
3326,78.85585304988098
3327,89.77369241651061
3328,28.772528276311018
3329,70.82503654789829
3330,43.185493348898156
3331,40.27916876165393
3332,69.97990185062112
3333,78.13785516465077
3334,55.83807438931706
3335,84.48211307221776
3336,7.7203547457384305
3337,0.03721459898321622
3338,48.961164908336876
3339,65.13859451984527
3340,38.4662638706253
3341,30.87209865491198
3342,65.47663784341401
3343,35.43618028552751
3344,10.441906714784949
3345,10.888198227171223
3346,35.24321053479071
3347,10.792908221283977
3348,12.467838923636629
3349,23.2920814243684
3350,74.37558407258511
3351,51.43052946482762
3352,79.52913402995772
3353,24.366446969363825
3354,39.081500149405265
3355,38.53236254246362
3356,80.65771844313325
3357,15.735982212708992
3358,55.59143979569579
3359,14.085514309600585
3360,84.43553701756025
3361,43.53690036487759
3362,86.15211621122663
3363,81.05312741365883
3364,58.775429408590114
3365,0.14871517792692024
3366,79.00864490766759
3367,72.83316755764403
3368,16.209368715298847
3369,80.77912534331524
3370,18.51913890127521
3371,30.705519399249486
3372,56.05378403219153
3373,75.9970299112124
3374,1.0953415289417467
3375,15.397983117477596
3376,13.816027739659583
3377,52.005952519755695
3378,22.966227450935513
3379,56.64848804155584
3380,4.052206993609939
3381,83.82215948986331
3382,43.4752020001923
3383,53.3948417251558
3384,70.15367311387908
3385,45.97175026235224
3386,21.059711385468646
3387,49.48900200378961
3388,28.833358683807116
3389,27.684603316778485
3390,11.854582443224501
3391,73.07423375373894
3392,7.7846754315284326
3393,87.41571860673177
3394,88.58605605450742
3395,51.13460046147274
3396,80.852955274776
3397,28.395006841629503
3398,17.602199057804228
3399,17.03862925009389
3400,5.318076296257919
3401,55.52790180398551
3402,23.602895225712786
3403,58.917459098955305
3404,36.876441845138935
3405,23.61641970657822
3406,28.38903578746737
3407,14.034418969076096
3408,18.827592348354514
3409,75.43486352723787
3410,0.8118710954403174
3411,42.08838663954894
3412,42.70381466631214
3413,36.923298608917875
3414,68.37569903630245
3415,23.762371027606264
3416,29.390271620208757
3417,1.875560629655043
3418,4.82585847677795
3419,88.90614303537384
3420,78.18788743875106
3421,63.024572212938025
3422,7.015267978881199
3423,64.81421023514085
3424,46.30018601100572
3425,26.610166793527135
3426,25.80476402943637
3427,58.69663638222254
3428,24.260815820201994
3429,89.24934295887803
3430,70.33320714797993
3431,4.574515128194669
3432,44.96813448570685
3433,23.107918034420873
3434,35.86179671575787
3435,54.28594711139659
3436,5.5095179664921865
3437,44.105241789048904
3438,8.640220063824051
3439,47.1444709646788
3440,17.167294101626926
3441,31.608387012311493
3442,19.331459376683075
3443,1.536105078287272
3444,21.26389862319015
3445,58.494622804182036
3446,50.18523476429851
3447,15.27545292441842
3448,82.7123748631605
3449,70.43771283232776
3450,45.26808704964086
3451,64.62750169908922
3452,10.955929531449438
3453,13.254249243251406
3454,21.09952835809502
3455,32.45754015501332
3456,48.240195148798264
3457,41.400665879802844
3458,31.5009597537668
3459,6.599135511301066
3460,30.10855312506683
3461,24.073585140564106
3462,25.1418698777978
